date,time,core #,n2o[ppm],co2[ppm],h2o[ppm],t1,t2,t3
8/05/2025,11:29:54,C38,0.33647,609.09,10594.1,22.50,22.50,21.88
8/05/2025,11:29:55,C38,0.33658,608.82,10469.9,22.50,22.50,21.88
8/05/2025,11:29:56,C38,0.3363,607.92,10306.1,22.50,22.50,21.88
8/05/2025,11:29:57,C38,0.33641,608.18,10159.5,22.50,22.50,21.88
8/05/2025,11:29:58,C38,0.33639,608.32,10015.6,22.50,22.50,21.88
8/05/2025,11:29:59,C38,0.33623,607.71,9850.27,22.50,22.50,21.88
8/05/2025,11:30:00,C38,0.33661,608.46,9695.38,22.50,22.50,21.88
8/05/2025,11:30:01,C38,0.33632,608.2,9527.51,22.50,22.50,21.88
8/05/2025,11:30:02,C38,0.33644,608.5,9390.13,22.50,22.50,21.88
8/05/2025,11:30:03,C38,0.33644,608.05,9244.05,22.50,22.50,21.88
8/05/2025,11:30:04,C38,0.33645,607.82,9103.25,22.50,22.50,21.88
8/05/2025,11:30:05,C38,0.33646,608.6,9002.62,22.50,22.50,21.88
8/05/2025,11:30:06,C38,0.33612,607.91,8875.33,22.50,22.50,21.88
8/05/2025,11:30:07,C38,0.33634,608.09,8770.29,22.50,22.50,21.88
8/05/2025,11:30:08,C38,0.33631,607.82,8677.59,22.50,22.50,21.88
8/05/2025,11:30:09,C38,0.33656,608.06,8590.43,22.50,22.50,21.88
8/05/2025,11:30:10,C38,0.3366,608.86,8529.59,22.50,22.50,21.88
8/05/2025,11:30:11,C38,0.33615,607.57,8428.25,22.50,22.50,21.88
8/05/2025,11:30:12,C38,0.33631,607.92,8359.78,22.50,22.50,21.88
8/05/2025,11:30:13,C38,0.33637,608.15,8295.42,22.50,22.50,21.88
8/05/2025,11:30:14,C38,0.33639,608.2,8240.04,22.50,22.50,21.88
8/05/2025,11:30:15,C38,0.3366,608.82,8191.53,22.50,22.50,21.88
8/05/2025,11:30:16,C38,0.33616,608.18,8118.17,22.50,22.50,21.88
8/05/2025,11:30:17,C38,0.33611,607.99,8055.81,22.50,22.50,21.88
8/05/2025,11:30:18,C38,0.33662,608.92,8017.59,23.00,22.50,21.88
8/05/2025,11:30:19,C38,0.3366,608.96,7972.16,22.50,22.50,21.88
8/05/2025,11:30:20,C38,0.33627,608.52,7919.42,23.00,22.50,21.88
8/05/2025,11:30:21,C38,0.33641,608.73,7876.91,23.00,22.50,21.88
8/05/2025,11:30:22,C38,0.33634,608.68,7848.42,22.50,22.50,21.88
8/05/2025,11:30:23,C38,0.33617,608.28,7797.52,22.50,22.50,21.88
8/05/2025,11:30:24,C38,0.33646,608.79,7748.3,22.50,22.50,21.88
8/05/2025,11:30:25,C38,0.33666,609.5,7731.88,23.00,22.50,21.88
8/05/2025,11:30:26,C38,0.33626,608.38,7663.65,22.50,22.50,21.88
8/05/2025,11:30:27,C38,0.33625,609.09,7650.86,22.50,22.50,21.88
8/05/2025,11:30:28,C38,0.33613,608.57,7596.74,22.50,22.50,21.88
8/05/2025,11:30:29,C38,0.33632,608.78,7571.65,22.50,22.50,21.88
8/05/2025,11:30:30,C38,0.33624,609.01,7550.46,22.50,22.50,21.88
8/05/2025,11:30:31,C38,0.33637,609.36,7528.28,22.50,22.50,21.88
8/05/2025,11:30:32,C38,0.33641,609.75,7495.09,22.50,22.50,21.88
8/05/2025,11:30:33,C38,0.33657,610.25,7495.75,22.50,22.50,21.88
8/05/2025,11:30:34,C38,0.33637,609.45,7443.14,22.50,22.50,21.88
8/05/2025,11:30:35,C38,0.33618,609.29,7405.38,22.50,22.50,21.88
8/05/2025,11:30:36,C38,0.33598,608.89,7384.1,22.50,22.50,21.88
8/05/2025,11:30:37,C38,0.33625,609.61,7366.64,22.50,22.50,21.88
8/05/2025,11:30:38,C38,0.33622,609.41,7342.32,22.50,22.50,21.88
8/05/2025,11:30:39,C38,0.33607,609.38,7323.93,22.50,22.50,21.88
8/05/2025,11:30:40,C38,0.33626,609.63,7304.35,22.50,22.50,21.88
8/05/2025,11:30:41,C38,0.3363,609.89,7281.78,22.50,22.50,21.88
8/05/2025,11:30:42,C38,0.33644,610.08,7263.93,22.50,22.50,21.88
8/05/2025,11:30:43,C38,0.33623,609.85,7245.33,22.50,22.50,21.88
8/05/2025,11:30:44,C38,0.33626,609.78,7221.41,22.50,22.50,21.88
8/05/2025,11:30:45,C38,0.33658,610.05,7201.31,22.50,22.50,21.88
8/05/2025,11:30:46,C38,0.33621,610.05,7186.98,22.50,22.50,21.88
8/05/2025,11:30:47,C38,0.33639,610.3,7168.95,23.00,22.50,21.88
8/05/2025,11:30:48,C38,0.33637,609.94,7154.05,23.00,22.50,21.88
8/05/2025,11:30:49,C38,0.33631,610.04,7145.51,23.00,22.50,21.88
8/05/2025,11:30:50,C38,0.3363,610.68,7137.36,22.50,22.50,21.88
8/05/2025,11:30:51,C38,0.33623,610.55,7131.2,22.50,22.50,21.88
8/05/2025,11:30:52,C38,0.33627,610.38,7119.39,22.50,22.50,21.88
8/05/2025,11:30:53,C38,0.3362,610.16,7087.46,22.50,22.50,21.88
8/05/2025,11:30:54,C38,0.33637,610.73,7100.37,22.50,22.50,21.88
8/05/2025,11:30:55,C38,0.33657,611,7088.04,22.50,22.50,21.88
8/05/2025,11:30:56,C38,0.3364,610.65,7063.66,22.50,22.50,21.88
8/05/2025,11:30:57,C38,0.33613,610.45,7075.47,22.50,22.50,21.88
8/05/2025,11:30:58,C38,0.3365,611.06,7066.19,22.50,22.50,21.88
8/05/2025,11:30:59,C38,0.33628,610.96,7048.16,22.50,22.50,21.88
8/05/2025,11:31:00,C38,0.33595,609.88,7020.37,22.50,22.50,21.88
8/05/2025,11:31:01,C38,0.33626,610.57,7023.01,22.50,22.50,21.88
8/05/2025,11:31:02,C38,0.33633,610.67,7020.29,22.50,22.50,21.88
8/05/2025,11:31:03,C38,0.33624,610.69,7016.74,23.00,22.50,21.88
8/05/2025,11:31:04,C38,0.33631,611.18,7010.8,22.50,22.50,21.88
8/05/2025,11:31:05,C38,0.33623,611.06,7000.38,22.50,22.50,21.88
8/05/2025,11:31:06,C38,0.33642,611.04,7007.04,22.50,22.50,21.88
8/05/2025,11:31:07,C38,0.3365,611.61,6994.08,22.50,22.50,21.88
8/05/2025,11:31:08,C38,0.33624,611.09,6991.32,23.00,22.50,21.88
8/05/2025,11:31:09,C38,0.33632,610.56,6964.61,22.50,22.50,21.88
8/05/2025,11:31:10,C38,0.33621,611.03,6967.76,22.50,22.50,21.88
8/05/2025,11:31:11,C38,0.33647,611.24,6967.97,22.50,22.50,21.88
8/05/2025,11:31:12,C38,0.33657,611.63,6971.98,22.50,22.50,21.88
8/05/2025,11:31:13,C38,0.33628,611.11,6954.36,23.00,22.50,21.88
8/05/2025,11:31:14,C38,0.33643,611.57,6964.84,22.50,22.50,21.88
8/05/2025,11:31:15,C38,0.33608,610.46,6937.6,23.00,22.50,21.88
8/05/2025,11:31:16,C38,0.33632,611.57,6961.55,22.50,22.50,21.88
8/05/2025,11:31:17,C38,0.33628,610.89,6936.13,22.50,22.50,21.88
8/05/2025,11:31:18,C38,0.33637,611.27,6937.7,22.50,22.50,21.88
8/05/2025,11:31:19,C38,0.33657,611.82,6937.32,22.50,22.50,21.88
8/05/2025,11:31:20,C38,0.3363,611.21,6927.89,22.50,22.50,21.88
8/05/2025,11:31:21,C38,0.33598,610.45,6905.72,22.50,22.50,21.88
8/05/2025,11:31:22,C38,0.33617,611.28,6921.84,22.50,22.50,21.88
8/05/2025,11:31:23,C38,0.33625,611.28,6935.4,22.50,22.50,21.88
8/05/2025,11:31:24,C38,0.33607,611.05,6921.71,23.00,22.50,21.88
8/05/2025,11:31:25,C38,0.33649,612.06,6936.7,23.00,22.50,21.88
8/05/2025,11:31:26,C38,0.33653,612.07,6931.25,22.50,22.50,21.88
8/05/2025,11:31:27,C38,0.33649,611.68,6921.51,23.00,22.50,21.88
8/05/2025,11:31:28,C38,0.33632,611.58,6930.42,22.50,22.50,21.88
8/05/2025,11:31:29,C38,0.33615,611.07,6921.78,23.00,22.50,21.88
8/05/2025,11:31:30,C38,0.3364,611.3,6914.21,23.00,22.50,21.88
8/05/2025,11:31:31,C38,0.33648,611.69,6917.98,22.50,22.50,21.88
8/05/2025,11:31:32,C38,0.33632,611.89,6921.6,22.50,22.50,21.88
8/05/2025,11:31:33,C38,0.33644,612.09,6927.94,22.50,22.50,21.88
8/05/2025,11:31:34,C38,0.33652,612.26,6927.73,22.50,22.50,21.88
8/05/2025,11:31:35,C38,0.3364,611.74,6915.19,23.00,22.50,21.88
8/05/2025,11:31:36,C38,0.33645,611.98,6925.55,23.00,22.50,21.88
8/05/2025,11:31:37,C38,0.33637,611.78,6908.75,23.00,22.50,21.88
8/05/2025,11:31:38,C38,0.33666,612.38,6921.42,23.00,22.50,21.88
8/05/2025,11:31:39,C38,0.33655,612.22,6920.96,22.50,22.50,21.88
8/05/2025,11:31:40,C38,0.33642,612.44,6925.63,22.50,22.50,21.88
8/05/2025,11:31:41,C38,0.33647,612.49,6932.16,22.50,22.50,21.88
8/05/2025,11:31:42,C38,0.33667,611.97,6903.34,22.50,22.50,21.88
8/05/2025,11:31:43,C38,0.33647,612.34,6919.27,22.50,22.50,21.88
8/05/2025,11:31:44,C38,0.33654,612.1,6920.14,23.00,22.50,21.88
8/05/2025,11:31:45,C38,0.33636,612,6906.85,22.50,22.50,21.88
8/05/2025,11:31:46,C38,0.33619,611.78,6914.02,23.00,22.50,21.88
8/05/2025,11:31:47,C38,0.3363,611.86,6908.61,22.50,22.50,21.88
8/05/2025,11:31:48,C38,0.33654,611.94,6902.15,23.00,22.50,21.88
8/05/2025,11:31:49,C38,0.3364,612.2,6914.71,22.50,22.50,21.88
8/05/2025,11:31:50,C38,0.33656,612.3,6913.28,22.50,22.50,21.88
8/05/2025,11:31:51,C38,0.33642,612.16,6919.57,23.00,22.50,21.88
8/05/2025,11:31:52,C38,0.33621,612.23,6925.21,22.50,22.50,21.88
8/05/2025,11:31:53,C38,0.3365,612.63,6923.62,22.50,22.50,21.88
8/05/2025,11:31:54,C38,0.3365,613.14,6940.42,22.50,22.50,21.88
8/05/2025,11:31:55,C38,0.3365,612.61,6919.98,23.00,22.50,21.88
8/05/2025,11:31:56,C38,0.33635,612.4,6917.19,22.50,22.50,21.88
8/05/2025,11:31:57,C38,0.3362,612.32,6923.89,23.00,22.50,21.88
8/05/2025,11:31:58,C38,0.33617,611.69,6919.14,22.50,22.50,21.88
8/05/2025,11:31:59,C38,0.33616,611.34,6906.46,22.50,22.50,21.88
8/05/2025,11:32:00,C38,0.33612,611.71,6916.7,23.00,22.50,21.88
8/05/2025,11:32:01,C38,0.3361,611.97,6921.72,22.50,22.50,21.88
8/05/2025,11:32:02,C38,0.33623,612.07,6928.22,23.00,22.50,21.88
8/05/2025,11:32:03,C38,0.33623,612.07,6928.22,22.50,22.50,21.88
8/05/2025,11:32:04,C38,0.33649,612.5,6936.47,23.00,22.50,21.88
8/05/2025,11:32:05,C38,0.33613,611.95,6935.05,22.50,22.50,21.88
8/05/2025,11:32:06,C38,0.33642,612.61,6953.07,22.50,22.50,21.88
8/05/2025,11:32:07,C38,0.3365,612.51,6933.74,23.00,22.50,21.88
8/05/2025,11:32:08,C38,0.33635,612.71,6955.34,22.50,22.50,21.88
8/05/2025,11:32:09,C38,0.33652,612.91,6949.79,23.00,22.50,21.88
8/05/2025,11:32:10,C38,0.33618,612.33,6947.56,23.00,22.50,21.88
8/05/2025,11:32:11,C38,0.33656,612.55,6940.23,22.50,22.50,21.88
8/05/2025,11:32:12,C38,0.33625,612.29,6950.9,22.50,22.50,21.88
8/05/2025,11:32:13,C38,0.33643,612.91,6958.79,22.50,22.50,21.88
8/05/2025,11:32:14,C38,0.33615,611.79,6935.42,22.50,22.50,21.88
8/05/2025,11:32:15,C38,0.33649,612.78,6952.36,23.00,22.50,21.88
8/05/2025,11:32:16,C38,0.33649,612.57,6963.41,22.50,22.50,21.88
8/05/2025,11:32:17,C38,0.3364,612.76,6965.83,23.00,22.50,21.88
8/05/2025,11:32:18,C38,0.33631,612.42,6963.81,23.00,22.50,21.88
8/05/2025,11:32:19,C38,0.33641,612.52,6961.95,23.00,22.50,21.88
8/05/2025,11:32:20,C38,0.33649,612.99,6976.97,23.00,22.50,21.88
8/05/2025,11:32:21,C38,0.33638,612.85,6971.7,22.50,22.50,21.88
8/05/2025,11:32:22,C38,0.33601,612.07,6963.05,23.00,22.50,21.88
8/05/2025,11:32:23,C38,0.33632,612.68,6969.36,23.00,22.50,21.88
8/05/2025,11:32:24,C38,0.33615,612.73,6981.1,23.00,22.50,21.88
8/05/2025,11:32:25,C38,0.33628,612.33,6970.28,22.50,22.50,21.88
8/05/2025,11:32:26,C38,0.33647,613.11,6991.38,22.50,22.50,21.88
8/05/2025,11:32:27,C38,0.33642,612.76,6976.96,23.00,22.50,21.88
8/05/2025,11:32:28,C38,0.33627,612.59,6974.42,23.00,22.50,21.88
8/05/2025,11:32:29,C38,0.33652,613.09,6995.39,23.00,22.50,21.88
8/05/2025,11:32:30,C38,0.33644,613.22,6997.73,23.00,22.50,21.88
8/05/2025,11:32:31,C38,0.33614,612.42,6990.52,23.00,22.50,21.88
8/05/2025,11:32:32,C38,0.33621,612.47,6976.82,23.00,22.50,21.88
8/05/2025,11:32:33,C38,0.33628,612.67,6988.49,23.00,22.50,21.88
8/05/2025,11:32:34,C38,0.33655,613.15,6999.03,22.50,22.50,21.88
8/05/2025,11:32:35,C38,0.33619,612.39,7002.58,23.00,22.50,21.88
8/05/2025,11:32:36,C38,0.33617,612.4,6999.75,23.00,22.50,21.88
8/05/2025,11:32:37,C38,0.33628,612.98,7005.94,23.00,22.50,21.88
8/05/2025,11:32:38,C38,0.33646,613.27,7013.64,23.00,22.50,21.88
8/05/2025,11:32:39,C38,0.33633,612.91,7009.8,23.00,22.50,21.88
8/05/2025,11:32:40,C38,0.33627,612.65,7013.61,23.00,22.50,21.88
8/05/2025,11:32:41,C38,0.33648,613.36,7024.18,22.50,22.50,21.88
8/05/2025,11:32:42,C38,0.33618,612.56,6999.12,22.50,22.50,21.88
8/05/2025,11:32:43,C38,0.33639,612.94,7020.44,23.00,22.50,21.88
8/05/2025,11:32:44,C38,0.33638,613.17,7026.75,23.00,22.50,21.88
8/05/2025,11:32:45,C38,0.33651,612.96,7024.25,23.00,22.50,21.88
8/05/2025,11:32:46,C38,0.3365,613.52,7032.75,23.00,22.50,21.88
8/05/2025,11:32:47,C38,0.33633,613.11,7019.64,23.00,22.50,21.88
8/05/2025,11:32:48,C38,0.3362,612.73,7014.87,23.00,22.50,21.88
8/05/2025,11:32:49,C38,0.33634,613.08,7039.74,22.50,22.50,21.88
8/05/2025,11:32:50,C38,0.33651,614.01,7046.59,23.00,22.50,21.88
8/05/2025,11:32:51,C38,0.33654,613.45,7041.67,23.00,22.50,21.88
8/05/2025,11:32:52,C38,0.33648,612.91,7026.34,22.50,22.50,21.88
8/05/2025,11:32:53,C38,0.33627,613.09,7042.19,23.00,22.50,21.88
8/05/2025,11:32:54,C38,0.33624,612.92,7039.18,23.00,22.50,21.88
8/05/2025,11:32:55,C38,0.33649,613.4,7042.35,23.00,22.50,21.88
8/05/2025,11:32:56,C38,0.33629,612.85,7043.54,23.00,22.50,21.88
8/05/2025,11:32:57,C38,0.33648,613.38,7056.59,23.00,22.50,21.88
8/05/2025,11:32:58,C38,0.33636,613.32,7057.22,23.00,22.50,21.88
8/05/2025,11:32:59,C38,0.33656,613.72,7068.12,23.00,22.50,21.88
8/05/2025,11:33:00,C38,0.33642,613.5,7063.79,23.00,22.50,21.88
8/05/2025,11:33:01,C38,0.3364,613.26,7073.83,23.00,22.50,21.88
8/05/2025,11:33:02,C38,0.33645,613.54,7067.49,23.00,22.50,21.88
8/05/2025,11:33:03,C38,0.33613,612.81,7062.77,22.50,22.50,21.88
8/05/2025,11:33:04,C38,0.33643,613.73,7080.76,23.00,22.50,21.88
8/05/2025,11:33:05,C38,0.3365,613.62,7086.94,23.00,22.50,21.88
8/05/2025,11:33:06,C38,0.33651,613.55,7075.7,23.00,22.50,21.88
8/05/2025,11:33:07,C38,0.33632,613.35,7084.77,23.00,22.50,21.88
8/05/2025,11:33:08,C38,0.33645,613.42,7071.6,23.00,22.50,21.88
8/05/2025,11:33:09,C38,0.33603,612.77,7080.86,23.00,22.50,21.88
8/05/2025,11:33:10,C38,0.3362,613.65,7096.8,23.00,22.50,21.88
8/05/2025,11:33:11,C38,0.33641,613.65,7098.89,22.50,22.50,21.88
8/05/2025,11:33:12,C38,0.33644,613.31,7095.99,23.00,22.50,21.88
8/05/2025,11:33:13,C38,0.33653,613.94,7113.89,22.50,22.50,21.88
8/05/2025,11:33:14,C38,0.33646,613.65,7108.02,22.50,22.50,21.88
8/05/2025,11:33:15,C38,0.33682,614.33,7117.55,23.00,22.50,21.88
8/05/2025,11:33:16,C38,0.33664,614.18,7130.17,22.50,22.50,21.88
8/05/2025,11:33:17,C38,0.33644,614.22,7136.76,23.00,22.50,21.88
8/05/2025,11:33:18,C38,0.33632,613.82,7121.12,23.00,22.50,21.88
8/05/2025,11:33:19,C38,0.33661,614.04,7127.25,23.00,22.50,21.88
8/05/2025,11:33:20,C38,0.33633,613.91,7120.12,23.00,22.50,21.88
8/05/2025,11:33:21,C38,0.33659,614.11,7137.44,22.50,22.50,21.88
8/05/2025,11:33:22,C38,0.33633,613.85,7132.98,23.00,22.50,21.88
8/05/2025,11:33:23,C38,0.33631,613.83,7132.94,22.50,22.50,21.88
8/05/2025,11:33:24,C38,0.33615,613.37,7132.77,23.00,22.50,21.88
8/05/2025,11:33:25,C38,0.33643,614.08,7130.51,23.00,22.50,21.88
8/05/2025,11:33:26,C38,0.33649,614.36,7152.12,23.00,22.50,21.88
8/05/2025,11:33:27,C38,0.33642,613.93,7143.09,23.00,22.50,21.88
8/05/2025,11:33:28,C38,0.3365,614.03,7138.75,23.00,22.50,21.88
8/05/2025,11:33:29,C38,0.33639,614.19,7152.88,23.00,22.50,21.88
8/05/2025,11:33:30,C38,0.33644,613.88,7156.34,23.00,22.50,21.88
8/05/2025,11:33:31,C38,0.33638,614.11,7156.32,23.00,22.50,21.88
8/05/2025,11:33:32,C38,0.33642,613.42,7145.54,23.00,22.50,21.88
8/05/2025,11:33:33,C38,0.33613,613.66,7158.73,23.00,22.50,21.88
8/05/2025,11:33:34,C38,0.33653,614.22,7172.1,23.00,22.50,21.88
8/05/2025,11:33:35,C38,0.33642,613.86,7161.49,23.00,22.50,21.88
8/05/2025,11:33:36,C38,0.33645,613.82,7170.24,23.00,22.50,21.88
8/05/2025,11:33:37,C38,0.33645,613.93,7168.66,23.00,22.50,21.88
8/05/2025,11:33:38,C38,0.33624,613.69,7164.53,23.00,22.50,21.88
8/05/2025,11:33:39,C38,0.33639,614.06,7176.99,23.00,22.50,21.88
8/05/2025,11:33:40,C38,0.33641,614.12,7184.89,23.00,22.50,21.88
8/05/2025,11:33:41,C38,0.3362,613.42,7178.78,23.00,22.50,21.88
8/05/2025,11:33:42,C38,0.33634,614.02,7191.19,23.00,22.50,21.88
8/05/2025,11:33:43,C38,0.33654,614.45,7182.96,23.00,22.50,21.88
8/05/2025,11:33:44,C38,0.33632,614.13,7193.34,23.00,22.50,21.88
8/05/2025,11:33:45,C38,0.33664,614.88,7206.79,23.00,22.50,21.88
8/05/2025,11:33:46,C38,0.3364,613.93,7198.37,23.00,22.50,21.88
8/05/2025,11:33:47,C38,0.33658,614.51,7205.48,23.00,22.50,21.88
8/05/2025,11:33:48,C38,0.33651,614.48,7211.72,23.00,22.50,21.88
8/05/2025,11:33:49,C38,0.33624,613.82,7202.22,22.50,22.50,21.88
8/05/2025,11:33:50,C38,0.3365,613.62,7195.37,23.00,22.50,21.88
8/05/2025,11:33:51,C38,0.33654,614.19,7217.18,23.00,22.50,21.88
8/05/2025,11:33:52,C38,0.33635,614.37,7221.94,23.00,22.50,21.88
8/05/2025,11:33:53,C38,0.33637,614.39,7224.7,23.00,22.50,21.88
8/05/2025,11:33:54,C38,0.33642,614.96,7252.99,23.00,22.50,21.88
8/05/2025,11:33:55,C38,0.33609,613.71,7223.54,23.00,22.50,21.88
8/05/2025,11:33:56,C38,0.3362,613.57,7229.21,23.00,22.50,21.88
8/05/2025,11:33:57,C38,0.33648,613.94,7228.46,23.00,22.50,21.88
8/05/2025,11:33:58,C38,0.3366,614.81,7253.27,23.00,22.50,21.88
8/05/2025,11:33:59,C38,0.3364,614.77,7257.71,23.00,22.50,21.88
8/05/2025,11:34:00,C38,0.33645,614.82,7254.33,23.00,22.50,21.88
8/05/2025,11:34:01,C38,0.33648,614.84,7266.78,23.00,22.50,21.88
8/05/2025,11:34:02,C38,0.33619,614.09,7249.9,23.00,22.50,21.88
8/05/2025,11:34:03,C38,0.33647,614.76,7256.9,23.00,22.50,21.88
8/05/2025,11:34:04,C38,0.33648,614.69,7269.49,23.00,22.50,21.88
8/05/2025,11:34:05,C38,0.33611,614.41,7263.2,23.00,22.50,21.88
8/05/2025,11:34:06,C38,0.3365,616.03,7271,23.00,22.50,21.88
8/05/2025,11:34:07,C38,0.33673,618.67,7301.41,23.00,22.50,21.88
8/05/2025,11:34:08,C38,0.33659,619.73,7282.15,23.00,22.50,21.88
8/05/2025,11:34:09,C38,0.33626,621.01,7297.24,23.00,22.50,21.88
8/05/2025,11:34:10,C38,0.33667,624.5,7329.98,23.00,22.50,21.88
8/05/2025,11:34:11,C38,0.33657,626.14,7328.33,23.00,22.50,21.88
8/05/2025,11:34:12,C38,0.33655,627.25,7356.86,23.00,22.50,21.88
8/05/2025,11:34:13,C38,0.33642,626.95,7354.78,23.00,22.50,21.88
8/05/2025,11:34:14,C38,0.33637,627.12,7388.54,23.00,22.50,21.88
8/05/2025,11:34:15,C38,0.33611,627.45,7399.87,23.00,22.50,21.88
8/05/2025,11:34:16,C38,0.3365,630.02,7441.95,23.00,22.50,21.88
8/05/2025,11:34:17,C38,0.33672,632.91,7483.23,23.00,22.50,21.88
8/05/2025,11:34:18,C38,0.3365,636.33,7507.87,23.00,22.50,21.88
8/05/2025,11:34:19,C38,0.33654,653.39,7557.09,23.00,22.50,21.88
8/05/2025,11:34:20,C38,0.33641,688.47,7623.97,23.00,22.56,21.88
8/05/2025,11:34:21,C38,0.33618,728.1,7770.72,23.00,22.50,21.88
8/05/2025,11:34:22,C38,0.33604,759.78,7961.36,23.00,22.50,21.88
8/05/2025,11:34:23,C38,0.33638,785.16,8271.05,23.00,22.56,21.88
8/05/2025,11:34:24,C38,0.33634,797.82,8604.31,23.00,22.50,21.88
8/05/2025,11:34:25,C38,0.33634,797.72,8967.25,23.00,22.50,21.88
8/05/2025,11:34:26,C38,0.33633,778.74,9592.29,23.00,22.56,21.88
8/05/2025,11:34:27,C38,0.33623,773.82,9857.85,23.00,22.50,21.88
8/05/2025,11:34:28,C38,0.33658,778.83,10120.3,23.00,22.50,21.88
8/05/2025,11:34:29,C38,0.33642,790.54,10321.4,23.00,22.56,21.88
8/05/2025,11:34:30,C38,0.33653,804.79,10513.7,23.00,22.50,21.88
8/05/2025,11:34:31,C38,0.33624,812.58,10710.8,23.00,22.56,21.88
8/05/2025,11:34:32,C38,0.33598,812.25,10875.3,23.00,22.50,21.88
8/05/2025,11:34:33,C38,0.33653,809.25,11053.1,23.00,22.50,21.88
8/05/2025,11:34:34,C38,0.33637,811.83,11208.9,23.00,22.50,21.88
8/05/2025,11:34:35,C38,0.33658,819.56,11361.1,23.00,22.50,21.88
8/05/2025,11:34:36,C38,0.33659,825.37,11486,23.00,22.56,21.88
8/05/2025,11:34:37,C38,0.33671,828.61,11624.9,23.00,22.50,21.88
8/05/2025,11:34:38,C38,0.33655,828.73,11784.1,23.00,22.56,21.88
8/05/2025,11:34:39,C38,0.33645,825.61,11922.4,23.00,22.50,21.88
8/05/2025,11:34:40,C38,0.33632,820.77,12077.3,23.00,22.56,21.88
8/05/2025,11:34:41,C38,0.33643,817.32,12266,23.00,22.56,21.88
8/05/2025,11:34:42,C38,0.3363,814.99,12437.8,23.00,22.56,21.88
8/05/2025,11:34:43,C38,0.33637,813.76,12571,23.00,22.56,21.88
8/05/2025,11:34:44,C96,0.33649,815.17,12723.9,23.00,22.56,21.88
8/05/2025,11:34:45,C96,0.33675,815.19,12831.7,23.00,22.50,21.88
8/05/2025,11:34:46,C96,0.33671,814.98,12972.7,23.00,22.56,21.88
8/05/2025,11:34:47,C96,0.3366,813.17,13084.1,23.00,22.50,21.88
8/05/2025,11:34:48,C96,0.33658,810.4,13163.3,23.00,22.56,21.88
8/05/2025,11:34:49,C96,0.33631,804.38,13253.5,23.00,22.56,21.88
8/05/2025,11:34:50,C96,0.33644,778.79,13260.5,23.00,22.56,21.88
8/05/2025,11:34:51,C96,0.33653,738.98,13165.9,23.00,22.56,21.88
8/05/2025,11:34:52,C96,0.33641,703.75,12943.2,23.00,22.56,21.88
8/05/2025,11:34:53,C96,0.33639,677.71,12595,23.00,22.56,21.88
8/05/2025,11:34:54,C96,0.33673,660,12167.4,23.00,22.56,21.88
8/05/2025,11:34:55,C96,0.33645,648.54,11693.2,23.00,22.56,21.88
8/05/2025,11:34:56,C96,0.33662,649.79,11238.8,23.00,22.56,21.88
8/05/2025,11:34:57,C96,0.33663,662.67,10820.1,23.00,22.56,21.88
8/05/2025,11:34:58,C96,0.33623,667.46,10445.8,23.00,22.56,21.88
8/05/2025,11:34:59,C74,0.33615,656.33,10171.7,23.00,22.56,21.88
8/05/2025,11:35:00,C74,0.33646,640.85,9984.56,23.00,22.56,21.88
8/05/2025,11:35:01,C74,0.33645,629.36,9835.98,23.00,22.56,21.88
8/05/2025,11:35:02,C74,0.33626,624.21,9754.91,23.00,22.56,21.88
8/05/2025,11:35:03,C74,0.33636,622.52,9704.33,23.00,22.56,21.88
8/05/2025,11:35:04,C74,0.33617,622.43,9659.26,23.00,22.56,21.88
8/05/2025,11:35:05,C74,0.33659,623.79,9639.06,23.00,22.56,21.88
8/05/2025,11:35:06,C74,0.3364,624.37,9595.53,23.00,22.56,21.88
8/05/2025,11:35:07,C74,0.33614,624.5,9532.27,23.00,22.56,21.88
8/05/2025,11:35:08,C74,0.33633,626.28,9479.14,23.00,22.56,21.88
8/05/2025,11:35:09,C74,0.3363,628.3,9395.8,23.00,22.56,21.88
8/05/2025,11:35:10,C74,0.33632,629.85,9312.65,23.00,22.56,21.88
8/05/2025,11:35:11,C74,0.33628,630.16,9222.42,23.00,22.56,21.88
8/05/2025,11:35:12,C74,0.33646,628.89,9099.38,23.00,22.56,21.88
8/05/2025,11:35:13,C74,0.33641,627.65,8970.91,23.00,22.56,21.88
8/05/2025,11:35:14,C74,0.33628,626.6,8838.49,23.00,22.56,21.88
8/05/2025,11:35:15,C74,0.33629,626.04,8685.31,23.00,22.56,21.88
8/05/2025,11:35:16,C74,0.33643,626.29,8536.46,23.00,22.56,21.88
8/05/2025,11:35:17,C74,0.33632,625.9,8377.41,23.00,22.56,21.88
8/05/2025,11:35:18,C74,0.33684,626.28,8222.39,23.00,22.56,21.88
8/05/2025,11:35:19,C74,0.33636,625.3,8053.33,23.00,22.56,21.88
8/05/2025,11:35:20,C74,0.33619,625.14,7892.29,23.00,22.56,21.88
8/05/2025,11:35:21,C74,0.33647,625.49,7759.45,23.00,22.56,21.88
8/05/2025,11:35:22,C74,0.33637,625.43,7621.37,23.00,22.56,21.88
8/05/2025,11:35:23,C74,0.33646,625.32,7494.18,23.00,22.56,21.88
8/05/2025,11:35:24,C74,0.33598,624.73,7357.15,23.00,22.56,21.88
8/05/2025,11:35:25,C74,0.3364,625.1,7251.98,23.00,22.56,21.88
